frame,reporte_medico
frame_23370,This is a colonoscopy frame from a patient with no polyps.
frame_23371,This is a colonoscopy frame from a patient with no polyps.
frame_23372,This is a colonoscopy frame from a patient with no polyps.
frame_23373,This is a colonoscopy frame from a patient with no polyps.
frame_23374,This is a colonoscopy frame from a patient with no polyps.
frame_23375,This is a colonoscopy frame from a patient with no polyps.
frame_23376,This is a colonoscopy frame from a patient with no polyps.
frame_23377,This is a colonoscopy frame from a patient with no polyps.
frame_23378,This is a colonoscopy frame from a patient with no polyps.
frame_23379,This is a colonoscopy frame from a patient with no polyps.
frame_23380,This is a colonoscopy frame from a patient with no polyps.
frame_23381,This is a colonoscopy frame from a patient with no polyps.
frame_23382,This is a colonoscopy frame from a patient with no polyps.
frame_23383,This is a colonoscopy frame from a patient with no polyps.
frame_23384,This is a colonoscopy frame from a patient with no polyps.
frame_23385,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the transverse colon.
frame_23386,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the transverse colon.
frame_23387,This is a colonoscopy frame from a patient with no polyps.
frame_23388,This is a colonoscopy frame from a patient with no polyps.
frame_23389,This is a colonoscopy frame from a patient with no polyps.
frame_23390,This is a colonoscopy frame from a patient with no polyps.
frame_23391,This is a colonoscopy frame from a patient with no polyps.
frame_23392,This is a colonoscopy frame from a patient with no polyps.
frame_23393,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the transverse colon.
frame_23394,This is a colonoscopy frame from a patient with no polyps.
frame_23395,This is a colonoscopy frame from a patient with no polyps.
frame_23396,This is a colonoscopy frame from a patient with no polyps.
frame_23397,This is a colonoscopy frame from a patient with no polyps.
frame_23398,This is a colonoscopy frame from a patient with no polyps.
frame_23399,This is a colonoscopy frame from a patient with no polyps.
frame_23400,This is a colonoscopy frame from a patient with no polyps.
frame_23401,This is a colonoscopy frame from a patient with no polyps.
frame_23402,This is a colonoscopy frame from a patient with no polyps.
frame_23403,This is a colonoscopy frame from a patient with no polyps.
frame_23404,This is a colonoscopy frame from a patient with no polyps.
frame_23405,This is a colonoscopy frame from a patient with no polyps.
frame_23406,This is a colonoscopy frame from a patient with no polyps.
frame_23407,This is a colonoscopy frame from a patient with no polyps.
frame_23408,This is a colonoscopy frame from a patient with no polyps.
frame_23409,This is a colonoscopy frame from a patient with no polyps.
frame_23410,This is a colonoscopy frame from a patient with no polyps.
frame_23411,This is a colonoscopy frame from a patient with no polyps.
frame_23412,This is a colonoscopy frame from a patient with no polyps.
frame_23413,This is a colonoscopy frame from a patient with no polyps.
frame_23414,This is a colonoscopy frame from a patient with no polyps.
frame_23415,This is a colonoscopy frame from a patient with no polyps.
frame_23416,This is a colonoscopy frame from a patient with no polyps.
frame_23417,This is a colonoscopy frame from a patient with no polyps.
frame_23418,This is a colonoscopy frame from a patient with no polyps.
frame_23419,This is a colonoscopy frame from a patient with no polyps.
frame_23420,This is a colonoscopy frame from a patient with no polyps.
frame_23421,This is a colonoscopy frame from a patient with no polyps.
frame_23422,This is a colonoscopy frame from a patient with no polyps.
frame_23423,This is a colonoscopy frame from a patient with no polyps.
frame_23424,This is a colonoscopy frame from a patient with no polyps.
frame_23425,This is a colonoscopy frame from a patient with no polyps.
frame_23426,This is a colonoscopy frame from a patient with no polyps.
frame_23427,This is a colonoscopy frame from a patient with no polyps.
frame_23428,This is a colonoscopy frame from a patient with no polyps.
frame_23429,This is a colonoscopy frame from a patient with no polyps.
frame_23430,This is a colonoscopy frame from a patient with no polyps.
frame_23431,This is a colonoscopy frame from a patient with no polyps.
frame_23432,This is a colonoscopy frame from a patient with no polyps.
frame_23433,This is a colonoscopy frame from a patient with no polyps.
frame_23434,This is a colonoscopy frame from a patient with no polyps.
frame_23435,This is a colonoscopy frame from a patient with no polyps.
frame_23436,This is a colonoscopy frame from a patient with no polyps.
frame_23437,This is a colonoscopy frame from a patient with no polyps.
frame_23438,This is a colonoscopy frame from a patient with no polyps.
frame_23439,This is a colonoscopy frame from a patient with no polyps.
frame_23440,This is a colonoscopy frame from a patient with no polyps.
frame_23441,This is a colonoscopy frame from a patient with no polyps.
frame_23442,This is a colonoscopy frame from a patient with no polyps.
frame_23443,This is a colonoscopy frame from a patient with no polyps.
frame_23444,This is a colonoscopy frame from a patient with no polyps.
frame_23445,This is a colonoscopy frame from a patient with no polyps.
frame_23446,This is a colonoscopy frame from a patient with no polyps.
frame_23447,This is a colonoscopy frame from a patient with no polyps.
frame_23448,This is a colonoscopy frame from a patient with no polyps.
frame_23449,This is a colonoscopy frame from a patient with no polyps.
frame_23450,This is a colonoscopy frame from a patient with no polyps.
frame_23451,This is a colonoscopy frame from a patient with no polyps.
frame_23452,This is a colonoscopy frame from a patient with no polyps.
frame_23453,This is a colonoscopy frame from a patient with no polyps.
frame_23454,This is a colonoscopy frame from a patient with no polyps.
frame_23455,This is a colonoscopy frame from a patient with no polyps.
frame_23456,This is a colonoscopy frame from a patient with no polyps.
frame_23457,This is a colonoscopy frame from a patient with no polyps.
frame_23458,This is a colonoscopy frame from a patient with no polyps.
frame_23459,This is a colonoscopy frame from a patient with no polyps.
frame_23460,This is a colonoscopy frame from a patient with no polyps.
frame_23461,This is a colonoscopy frame from a patient with no polyps.
frame_23462,This is a colonoscopy frame from a patient with no polyps.
frame_23463,This is a colonoscopy frame from a patient with no polyps.
frame_23464,This is a colonoscopy frame from a patient with no polyps.
frame_23465,This is a colonoscopy frame from a patient with no polyps.
frame_23466,This is a colonoscopy frame from a patient with no polyps.
frame_23467,This is a colonoscopy frame from a patient with no polyps.
frame_23468,This is a colonoscopy frame from a patient with no polyps.
frame_23469,This is a colonoscopy frame from a patient with no polyps.
frame_23470,This is a colonoscopy frame from a patient with no polyps.
frame_23471,This is a colonoscopy frame from a patient with no polyps.
frame_23472,This is a colonoscopy frame from a patient with no polyps.
frame_23473,This is a colonoscopy frame from a patient with no polyps.
frame_23474,This is a colonoscopy frame from a patient with no polyps.
frame_23475,This is a colonoscopy frame from a patient with no polyps.
frame_23476,This is a colonoscopy frame from a patient with no polyps.
frame_23477,This is a colonoscopy frame from a patient with no polyps.
frame_23478,This is a colonoscopy frame from a patient with no polyps.
frame_23479,This is a colonoscopy frame from a patient with no polyps.
frame_23480,This is a colonoscopy frame from a patient with no polyps.
frame_23481,This is a colonoscopy frame from a patient with no polyps.
frame_23482,This is a colonoscopy frame from a patient with no polyps.
frame_23483,This is a colonoscopy frame from a patient with no polyps.
frame_23484,This is a colonoscopy frame from a patient with no polyps.
frame_23485,This is a colonoscopy frame from a patient with no polyps.
frame_23486,This is a colonoscopy frame from a patient with no polyps.
frame_23487,This is a colonoscopy frame from a patient with no polyps.
frame_23488,This is a colonoscopy frame from a patient with no polyps.
frame_23489,This is a colonoscopy frame from a patient with no polyps.
frame_23490,This is a colonoscopy frame from a patient with no polyps.
frame_23491,This is a colonoscopy frame from a patient with no polyps.
frame_23492,This is a colonoscopy frame from a patient with no polyps.
frame_23493,This is a colonoscopy frame from a patient with no polyps.
